,pid,Comfort,Anxiety,LatDist,LongDist,MaxVel,MeanVel,MaxLatAcc,MeanLatAcc,MaxLongAcc,MeanLongAcc,MaxLatJerk,MeanLatJerk,MaxLongJerk,MeanLongJerk,NumPks,MaxPkAmp,MeanScl,MeanEntropy,MaxEntropy,MeanDwell,MaxDwell,MeanHr,MaxHr,Event,Trial
212,23,9,1,200.0,200.0,9.692088,7.305794172000001,2.266865,1.085979373,-1.685698,0.612147051,1.6012389999999999,0.4802592293,-1.274342,0.3323579777,1,-0.058240094000000006,-0.031052319,,,0.08320591299999999,0.1203153473,129.5162396,139.4859055,4,3
213,17,4,4,9.226332000000001,200.0,10.296441,9.919370788,0.556305,0.1494331872,-0.550725,0.42441201479999996,0.923056,0.1939758177,-0.31905900000000004,0.0380144581,1,-0.10930357539999999,-0.1113085949,0.2053406038,0.258919536,0.3084092174,0.47909906770000005,93.35064998,113.1207862,1,1
214,17,6,2,200.0,200.0,10.184664999999999,4.614704691,-0.360489,0.11781381310000001,-2.768834,1.094151181,0.48413100000000003,0.08846737980000001,2.784441,0.4871350801,0,-0.2055185078,-0.2055185078,0.2158913044,0.2602595492,0.4163117988,0.6598794186,76.56131127,84.25618137,2,1
215,17,7,2,200.0,16.382479999999997,10.134265,2.9146240530000003,-0.135236,0.0561198828,-3.0872759999999997,0.6493371172,-0.27737,0.0331859838,3.001456,0.3254147253,2,0.2150354957,0.1359722774,0.2804362783,0.3092671051,0.5972165454,0.7628835003,83.28433228,99.27142001,3,1
216,17,3,4,200.0,200.0,9.730557000000001,8.946119767,3.844271,1.673746872,-1.508529,0.4492735837,-2.0694169999999996,0.7447992023000001,-0.711792,0.20313970039999998,0,0.0717007387,0.0717007387,0.2232854269,0.2513537456,0.249817073,0.3209343993,70.38398097,80.82226105,4,1
217,22,8,4,10.199778,200.0,10.19005,9.637991709,0.5512130000000001,0.19962579309999998,-0.41514399999999996,0.1771085764,0.145899,0.051646719199999996,0.109642,0.0382691921,0,0.0659065854,0.0659065854,0.20300367760000002,0.2613036812,0.7447213229,0.8263260641,150.5628012,163.8380149,1,3
218,22,5,6,200.0,33.276261,10.38397,4.486712168,-0.372879,0.11747484679999999,-2.855961,1.084345659,-0.205277,0.0345168642,1.1954280000000002,0.18495193350000003,2,0.4003602783,0.1492228488,0.093477984,0.135361232,0.13416908789999998,0.2323039904,124.4379443,142.5247622,2,3
219,22,6,6,200.0,16.712585999999998,9.315061,2.022682899,0.6989449999999999,0.18850157,-3.0359130000000003,0.8355516143,-0.272512,0.0379780074,1.248217,0.18472933170000003,1,0.1396575151,0.090180959,0.09433978720000001,0.2004769545,0.1323910705,0.24870468899999998,135.8904227,173.1281654,3,3
220,22,8,5,200.0,200.0,9.659213000000001,6.463495267000001,2.233551,0.9969887645000001,-1.8907330000000002,0.7929622615999999,0.636299,0.17739335469999998,0.702525,0.1339011047,3,0.283235905,0.0711543659,0.11350327119999999,0.1278287441,0.1028486175,0.1243284573,116.0462318,129.123026,4,3
221,20,7,3,7.909609,200.0,10.378486,10.09029423,0.589299,0.1644987,-0.614811,0.43665918,-0.263968,0.073437695,0.189123,0.015782735,1,-0.0733482847,-0.2177482764,0.1561169808,0.1877364004,0.8799306176999999,0.942425475,106.64768259999998,115.28110020000001,1,1
222,20,7,2,200.0,200.0,10.399686,4.831805255,-0.339812,0.1335123665,-2.769895,1.178233969,0.236521,0.042088,1.190488,0.20079718940000002,1,0.2720949857,-0.0367845629,0.1895817286,0.245676482,0.8522283001000001,0.9324246140000001,113.01505420000001,130.6355606,2,1
223,20,3,6,200.0,12.172477,10.127562,2.8562601880000003,-0.197213,0.1103070333,-2.5712610000000002,0.5250033941,-0.099913,0.013918966699999999,-1.207871,0.1271105039,4,0.34602845130000004,0.13662035779999998,0.19015096199999998,0.2687611882,0.8316293829000001,0.9464602963,99.94023829999999,133.0117428,3,1
224,20,6,1,200.0,200.0,9.728121,8.354354851,3.7993580000000002,1.5751664419999998,-2.317837,0.6929302898999999,-0.82458,0.2958487681,-0.545438,0.09736935869999999,1,0.29160203100000004,0.10043410130000001,0.2365199525,0.2760950357,0.7167814792,0.7981220238,137.2129607,155.5363639,4,1
225,13,9,1,6.9222,200.0,10.111945,9.732657448,0.566303,0.1860817463,-0.360194,0.1074561542,-0.14766500000000002,0.0487648458,0.083475,0.02806301,2,0.12383875470000001,0.0976698553,,,0.8392068090000001,0.9117491440000001,97.73906153,105.93187920000001,1,3
226,13,8,1,200.0,36.575641999999995,10.053278,4.566259158,-0.31933,0.1267560175,-2.7744150000000003,1.067995936,-0.202017,0.0357615409,0.9621649999999999,0.1802185,2,0.1789499831,0.0531291065,,,0.6969274255,0.7921778426,126.16409650000001,139.9295997,2,3
227,13,8,3,200.0,12.287449,10.082708,1.8992244619999998,1.1233819999999999,0.1870538764,-3.565029,0.7370138993,-0.374125,0.0411818787,1.4387450000000002,0.1692540847,1,0.5005124304999999,0.1926253636,,,0.7660166851000001,0.9043053084999999,149.08999680000002,190.8563715,3,3
228,13,8,2,200.0,200.0,9.770560000000001,9.057436363999999,3.9053940000000003,1.733275277,-1.7879490000000002,0.44280343479999995,-0.879281,0.3095693636,-0.511482,0.08793267589999999,1,-0.0055111103,-0.0762677303,,,0.8030687417,0.9143315322,111.0889534,132.9989209,4,3
229,11,10,2,8.387775,200.0,10.152414,9.871863887,0.5446300000000001,0.1499298676,-0.75936,0.4681675343,-0.333007,0.0763863971,0.19423900000000002,0.0267489559,1,-0.1055773766,-0.1530795913,,,0.9070764098,0.9745337709999999,79.30937064,96.86378545,1,1
230,11,10,2,200.0,200.0,10.378952,4.467407207,-0.39675,0.1266323822,-2.953986,1.083350345,0.210123,0.036463382200000005,1.216015,0.1879053276,2,0.3055705094,0.2499022028,,,0.7805371234,0.8744472888,82.21259383,105.1928575,2,1
231,11,9,2,200.0,18.932976,10.136073,3.2410862999999996,-0.114705,0.0367083557,-3.1150439999999997,0.7206567562,0.0884,0.013495745,1.3422100000000001,0.1458412886,2,0.3953528377,0.0998775866,,,0.8898880081999999,0.9753770246,88.6468212,91.31169531,3,1
232,11,9,2,200.0,200.0,9.685661999999999,4.348707471,2.2465080000000004,0.675253125,-2.1300950000000003,0.6196388827,0.615893,0.11663489619999999,0.786636,0.11011456730000001,2,1.110757894,0.0726273742,,,0.7577866759,0.8542235084,70.78731661,92.90957757,4,1
233,17,6,2,8.999134,200.0,10.350658000000001,10.08924565,0.6289170000000001,0.152789235,-0.720533,0.47278364,0.8046979999999999,0.227049785,0.512087,0.063143875,0,0.0255253529,0.0255253529,0.2126843401,0.2564765841,0.3863682856,0.6439098611999999,111.65777859999999,152.9138418,1,2
234,17,5,2,200.0,200.0,10.576083,4.76980789,-0.350694,0.1282047761,-2.8562279999999998,1.172815331,0.532664,0.09425515640000001,2.9320049999999998,0.4825107209,1,-0.0981281092,-0.1520913934,0.2569564115,0.3240832438,0.4355165078,0.6716800524,77.04820707,82.89714104,2,2
235,17,5,2,200.0,19.48912,9.566071,2.050018652,-0.103898,0.030162436600000002,-2.6903900000000003,0.721559664,0.222203,0.0317719276,2.966342,0.2767412455,2,0.3841805301,0.0892446908,0.2657681035,0.3018024672,0.5726179604,0.7841705,101.77857940000001,187.761169,3,2
236,17,5,3,200.0,200.0,9.729516,7.449465049,2.266107,1.099111036,-1.6289850000000001,0.5419179968,1.6481970000000001,0.4971404903,-1.522327,0.3484886786,0,-0.0158391983,-0.0158391983,0.1828757393,0.2260460685,0.2227675984,0.2989034922,88.16711583,108.16894340000002,4,2
237,28,9,1,7.794772,200.0,10.291491,9.960566079,0.569768,0.1573944532,-0.567295,0.43510457140000003,-0.310721,0.0740292512,-0.120566,0.0135033005,1,-0.0907510654,-0.12380040980000001,0.1761642736,0.21375504,0.2088418893,0.2767507473,67.11523816,88.05877517,1,2
238,28,9,1,200.0,200.0,10.122589999999999,4.6303137539999994,-0.35534899999999997,0.1347841929,-2.972693,1.090252588,-0.19636900000000002,0.037138931800000004,1.206193,0.19113681899999999,2,0.9182608661,0.2587251357,0.2013270902,0.2489508879,0.3898622454,0.51126779,101.6190783,125.54999860000001,2,2
239,28,7,2,200.0,11.590551,10.144289,2.24156046,-0.20683200000000002,0.10565423630000001,-2.8263119999999997,0.6690498293,0.089752,0.010917989099999999,1.272843,0.1285998665,1,0.2710993083,-0.015724060800000002,0.20426911609999998,0.258387854,0.24322950149999997,0.32693472170000004,87.3947434,98.4881842,3,2
240,28,8,2,200.0,200.0,9.70518,8.778372567,3.889703,1.673171353,-2.6317459999999997,0.5687741303,-0.884452,0.30630362839999997,-0.580234,0.10994972410000001,0,0.09609749699999999,0.09609749699999999,0.17362630510000002,0.1882229174,0.2002009686,0.2366617891,77.85170937,106.28138700000001,4,2
241,14,10,1,9.324651,200.0,10.206645,9.843964371,0.557394,0.1699180976,-0.767065,0.4569173268,-0.574743,0.18344970239999997,-0.566442,0.0662062537,1,0.1372752079,0.0825776319,0.2584815171,0.2874151324,0.684870408,0.7701698068,102.78702709999999,112.54612379999999,1,2
242,14,10,2,200.0,200.0,9.57126,3.161984228,-0.211209,0.09969474539999999,2.519773,1.047443982,0.45477399999999996,0.057916702599999995,-2.492241,0.5638686517,2,0.2367489039,0.0442389794,0.25059026019999997,0.2885145791,0.5702793624,0.827444121,93.72590275,117.9417399,2,2
243,14,10,1,200.0,15.980583,10.0529,2.25657402,-0.22410700000000003,0.130992317,-2.571799,0.745948067,-0.23100700000000002,0.0305989554,2.615016,0.3289852165,1,0.14390229300000001,0.020446126499999998,0.23246037519999999,0.2956236543,0.7237004681,0.8361801644,94.42509229999999,112.8075148,3,2
244,14,10,1,200.0,200.0,9.673608,7.26093206,2.264537,1.074289962,-1.631943,0.6253204778,-1.597488,0.4872444272,-1.3561299999999998,0.3415966835,0,-0.0329969396,-0.0329969396,0.2577916042,0.3193330031,0.6160907184000001,0.7499496623,90.11139136,101.6432585,4,2
245,22,7,5,4.006457,200.0,10.249132000000001,9.953798863,0.603119,0.13615214220000002,-0.814133,0.4804399657,-0.205404,0.0680223431,0.301083,0.0284514314,0,-0.0494651398,-0.0494651398,0.18737834890000002,0.2396682832,0.26272286300000003,0.36099804280000003,107.4389571,119.9111889,1,2
246,22,6,6,200.0,200.0,10.389408,4.693590076,-0.39421,0.1184219637,-2.8839599999999996,1.138208082,-0.20727800000000002,0.037495287,1.2136040000000001,0.1898763867,2,0.3200740264,0.10057049539999999,0.08664331019999999,0.1213681543,0.11818748050000001,0.1965156982,101.0223615,131.9020482,2,2
247,22,4,7,200.0,13.741160999999998,8.227035,2.16551694,-0.12254100000000001,0.045707675999999996,-2.513839,0.7506101481,0.07509600000000001,0.0112526845,1.068654,0.1706882275,3,0.4691740285,0.1915819021,0.1791808675,0.2358816308,0.7932565446,0.9505547729,147.21568269999997,173.571189,3,2
248,22,7,6,200.0,200.0,9.669074,7.218636374,2.272846,1.074361211,-2.1442360000000003,0.648246717,0.621754,0.1871328082,-0.559178,0.1566203082,2,0.100063507,-0.0287862374,0.1069694967,0.20728241670000003,0.106939307,0.2343092375,118.2331544,135.0387072,4,2
249,26,4,5,9.858777,200.0,10.208244,9.719195254,0.54803,0.18235374129999998,-0.376709,0.15947843779999998,0.447917,0.1325170398,0.24235,0.0880353831,0,-0.0849395025,-0.0849395025,0.2760738626,0.2925597118,0.5535290442,0.6376775453,140.08110449999998,153.335767,1,0
250,26,4,6,200.0,32.298673,10.169159,2.8651622910000003,-0.491174,0.1365622389,-3.166923,0.7046223148,-0.46109300000000003,0.0621515407,3.2467639999999998,0.35687356670000003,3,0.5861760138000001,0.190214308,0.2095457905,0.2639417295,0.3040685896,0.5414517947999999,108.8281699,129.7694133,2,0
251,26,6,6,200.0,17.958066,8.941514,1.5565012630000001,0.586594,0.1919234631,-2.8882630000000002,0.66228769,0.652539,0.07206623059999999,-3.046459,0.3263457183,1,0.374652603,0.1306930644,0.1863907514,0.2469739082,0.3943180108,0.6977837081,111.8871632,125.04769579999999,3,0
252,26,7,5,200.0,200.0,9.790023,9.010258909,3.7448980000000005,1.684819953,-1.616164,0.4158396457,-2.230425,0.791152815,-1.161302,0.23679687800000002,2,0.25924692899999996,-0.027035679500000003,0.2324305342,0.24693372600000002,0.3361923744,0.38488813590000004,115.57048059999998,123.01880940000001,4,0
253,16,7,3,3.3997949999999997,200.0,10.187846,9.87985152,0.558184,0.1463644755,-0.6222300000000001,0.4451430098,0.761916,0.20991351960000001,0.39707,0.0491246373,0,0.0259034799,0.0259034799,0.23152524489999998,0.2872774866,0.3735164172,0.5196510928,71.69507329,80.40906232,1,1
254,16,9,2,200.0,200.0,10.095758,4.597944268,-0.353695,0.12198523300000001,-2.7247369999999997,1.0822419090000002,-0.49923599999999996,0.09535797050000001,2.740895,0.475987118,1,0.1239475416,-0.027108402099999998,0.2020589041,0.25905131929999997,0.31360244589999997,0.46661102990000003,76.19665476,104.1457082,2,1
255,16,7,4,200.0,10.519703,9.559446000000001,2.5705163680000003,-0.15320999999999999,0.0779887965,-2.901993,0.5668600106,0.33773600000000004,0.0321957717,2.854874,0.3663001292,1,-0.021630482700000002,-0.0063614142,0.1634431297,0.2199049485,0.2283787887,0.3649488715,87.65022648,129.53722720000002,3,1
256,16,9,2,200.0,200.0,9.719872,8.82381465,3.822284,1.6666266730000001,-1.662548,0.5105417385000001,-2.127134,0.7341717385,-0.835707,0.2076755885,0,0.0045394568,0.0045394568,0.1445481343,0.1910544558,0.1370987517,0.20051691170000002,92.54922223,116.0558216,4,1
257,27,9,1,8.370678999999999,200.0,10.175079,9.789512015,0.5993430000000001,0.1928935528,-0.386862,0.119111201,0.16933099999999998,0.050174392000000005,0.098646,0.0314920804,0,-0.0387681247,-0.0387681247,0.2830735614,0.3142452828,0.5853998671,0.6638895967,114.1606683,125.94152849999999,1,3
258,27,6,3,200.0,33.605484000000004,10.394584,4.333603178,-0.37067100000000003,0.11751473539999999,-2.970713,0.9295672813,-0.24925100000000003,0.0343272033,1.168925,0.2166159805,1,0.1884621901,0.09543297529999999,0.2867935398,0.336209331,0.5408039021,0.7120513333,122.17478440000001,152.84302150000002,2,3
259,27,5,4,200.0,10.98922,8.233013,1.617739656,0.660511,0.16954416309999998,-2.950085,0.6777746208,0.239637,0.0285386562,1.18479,0.1336584086,0,0.127045034,0.127045034,0.256763452,0.3069233724,0.7361168848999999,0.8484085012,114.4191256,128.9419949,3,3
260,27,7,2,200.0,200.0,9.589738,5.919826414,2.272868,0.898561686,-1.915627,0.7959647177,0.6317119999999999,0.1590446201,0.727681,0.1441350897,0,-0.092417057,-0.092417057,0.2615761602,0.2814382279,0.3595131442,0.4150696331,118.4595378,192.40513069999997,4,3
261,10,9,2,10.231702,200.0,10.156094,9.684058109,0.6042890000000001,0.2036931089,-0.369217,0.14405974259999998,0.191457,0.0551784604,0.092196,0.0329953317,0,-0.0443069394,-0.0443069394,0.17331246260000002,0.20113292100000002,0.1659807002,0.1946525384,98.94107685,106.62966840000001,1,3
262,10,7,3,200.0,36.620158,10.381072999999999,4.4923581619999995,-0.401586,0.1292062841,-3.0836349999999997,1.073908951,-0.200276,0.036777342000000005,1.3407229999999999,0.211647487,1,0.166716527,0.0888456598,0.0526104501,0.12525054800000002,0.05468579269999999,0.1317315291,113.21334579999998,166.5019693,2,3
263,10,7,3,200.0,13.359791,10.480428999999999,1.636462588,0.918151,0.19674024899999998,3.1307669999999996,0.8203608454000001,-0.31001,0.0376690361,-1.17009,0.1645893072,0,0.0648268628,0.0648268628,0.1932432732,0.268103818,0.2199429088,0.34900239689999996,108.20499029999999,170.3294495,3,3
264,10,9,2,200.0,200.0,9.64752,7.621664552,2.256993,1.12376596,-1.585264,0.481991711,0.622286,0.1961630897,-0.657169,0.13087366779999998,0,-0.0481143148,-0.0481143148,0.1535006934,0.238856818,0.19873045890000002,0.3330091309,99.53979441,113.24078610000001,4,3
265,9,6,3,6.632287,200.0,10.142803,9.80999384,0.58743,0.1441686117,-0.72958,0.47261836409999997,-0.25200100000000003,0.0771435388,0.274557,0.026042781600000002,0,-0.062714566,-0.062714566,0.2356823787,0.26448528530000004,0.4866011876,0.5775061957000001,129.12567990000002,151.5755871,1,1
266,9,6,2,200.0,200.0,10.386992999999999,4.506286335,-0.34203,0.114239211,-2.973385,1.087961306,0.178367,0.0350797254,1.1842190000000001,0.1910610665,2,0.1056950606,-0.0078885409,0.24216579719999998,0.3130313078,0.4367542732,0.519499155,150.47262419999998,189.0540063,2,1
267,9,5,3,200.0,20.920963,10.110507,3.0686580930000003,-0.165442,0.0422237945,-2.429198,0.7344287775,-0.122985,0.0136822267,-1.11163,0.1640371695,0,0.0459558054,0.0459558054,0.2093473264,0.239428893,0.8602426879999999,0.9143822248000001,119.6942646,151.5881421,3,1
268,9,6,3,200.0,200.0,9.628624,7.275519801000001,2.283738,1.082539693,-1.7411290000000001,0.616780057,0.625575,0.1854746139,-0.510491,0.1305178608,2,0.1775171975,0.0618437645,0.2280482882,0.2681612683,0.7002359587,0.8881323918,141.90975480000003,161.1525024,4,1
269,24,10,1,7.004564,200.0,10.253059,9.985771852000001,0.576357,0.163548995,-0.838414,0.48335555939999997,0.7919930000000001,0.1675116188,0.487806,0.0744649307,1,0.1804820391,0.1055706248,0.0962018611,0.12095835640000001,0.1308445485,0.1905946668,91.29357379,95.18724267,1,1
270,24,4,5,200.0,200.0,10.403857,4.053824214,-0.363883,0.1204684089,-2.831645,0.9473437708,-0.457668,0.07952211719999999,2.912334,0.4185712161,2,0.19691433649999998,0.028743512000000002,0.1555878857,0.19567982920000002,0.1915850835,0.3529227131,74.25100238,112.70480549999999,2,1
271,24,5,6,200.0,9.277222,10.13786,2.983603975,-0.192904,0.10541054710000002,-2.974877,0.55987575,0.249171,0.035003207,3.071085,0.3013417111,2,0.1259441717,0.0007048696000000001,0.1482994078,0.21867526629999998,0.1837898375,0.3009460775,114.47439159999999,124.53827439999999,3,1
272,24,7,2,200.0,200.0,9.666817,5.65537738,2.2189810000000003,0.8748629281999999,-1.758023,0.7736571,1.648123,0.3804119179,-1.3773309999999999,0.3252243615,1,0.0273487042,-0.0280461142,0.1424026249,0.25641105989999996,0.1848776467,0.38773852729999997,88.9173872,100.8158782,4,1
273,13,9,1,10.387134,200.0,10.278133,9.929810631,0.5527770000000001,0.1617292118,-0.567946,0.421988532,-0.264617,0.0822750246,0.128807,0.0172119901,0,-0.0790114633,-0.0790114633,0.1310469061,0.1543500253,0.9314644025,0.9564912098999999,137.0507944,149.3749428,1,1
274,13,8,2,200.0,200.0,10.01582,4.690241669,-0.353392,0.13158290960000002,-2.7093279999999997,1.096485524,0.166132,0.0374049608,1.164851,0.19494501809999998,2,0.4222724539,0.11594817539999999,0.1722636627,0.22893263719999998,0.8384874718,0.916907287,130.81082759999998,173.00864030000002,2,1
275,13,8,2,200.0,20.201231,10.079475,2.6957916839999996,-0.151057,0.059749269199999996,-2.237425,0.6233238243,-0.10264200000000001,0.011998243,-0.9790780000000001,0.12965165050000002,1,0.4509135646,0.1697039088,0.08123526190000001,0.14789351480000001,0.9419208662999999,1.000775743,136.91239769999999,162.1841554,3,1
276,13,9,1,200.0,200.0,9.708439,9.003000867,3.8887699999999996,1.70837282,-2.04543,0.45003474509999997,-0.8863120000000001,0.3079103294,-0.462584,0.09423969410000001,0,0.050544093899999996,0.050544093899999996,0.1321799297,0.16953380769999998,0.9358164655,0.9665374245999999,100.5505575,131.13817690000002,4,1
277,25,10,1,8.366385000000001,200.0,10.132447,9.686017289,0.569028,0.19271083579999998,-0.389073,0.13819579099999998,0.405683,0.1338856269,0.243752,0.0849181542,1,0.9382664722,0.6142397575,0.2314704997,0.2733469705,0.4635649063,0.5856892553,72.37830501,85.84497925,1,3
278,25,6,2,200.0,25.861769,11.192618,4.44766935,3.768419,0.3283712312,3.254827,0.5878054115,-2.167023,0.19141465719999998,-3.229509,0.2599631508,18,1.516009274,0.1277059332,0.2552913113,0.33647516270000005,0.4806771857,0.8121159656999999,92.13350632,192.2795359,2,3
279,12,9,1,12.294682,200.0,10.230781,9.916262819,0.444767,0.1448968775,-0.838081,0.43270166179999997,-0.657148,0.1629121912,0.5038130000000001,0.10390929900000001,0,-0.2460357557,-0.2460357557,0.1728621109,0.1988936988,0.6009931392,0.7138560257,94.34798791,97.93710276,1,2
280,12,8,1,200.0,200.0,10.665139,3.9489439410000005,-0.38255100000000003,0.1225329515,-3.272738,1.0410053879999999,-0.685228,0.0867503699,-2.9808380000000003,0.6465396862,0,0.1154677498,0.1154677498,0.2075278971,0.2627994677,0.7119127219,0.8384698772,112.8131429,129.0711758,2,2
281,12,7,1,200.0,12.791357000000001,9.431574000000001,2.219246836,-0.13422699999999999,0.0490957029,2.8628810000000002,0.8059283481,-0.257957,0.0295902395,2.887377,0.49561567630000003,4,2.01144425,0.9191632118,0.24801489710000002,0.2826425233,0.6179457257,0.7280542972,99.6644118,114.374618,3,2
282,12,9,1,200.0,200.0,9.645985000000001,4.465512627,2.231433,0.7225385853,-2.295371,0.6716128337,1.577228,0.3187353074,1.388428,0.3140146632,0,-0.1284603144,-0.1284603144,0.2680669454,0.28334133,0.5955321184000001,0.6698398529,89.58565599,104.5258489,4,2
